date,gross_return,strategy_return,turnover,trading_cost,equity_exposure,cash_weight,benchmark_return,classic_momentum_return,classic_equity_exposure,equal_weight_return,strategy_nav,classic_momentum_nav,benchmark_nav,equal_weight_nav,strategy_value,classic_momentum_value,benchmark_value,equal_weight_value
2020-12-04,0.006010370776978384,0.006010370776978302,0.0,0.0,0.7447577456062724,0.2552422543937276,0.001752006106314763,0.020589379425379306,1.0,0.0100727142842576,1.7288918163594131,3.3621003109018153,1.3319205883048888,2.2298135042947442,172889.18163594132,336210.03109018155,133192.05883048888,222981.35042947443
2020-12-07,0.0031132323292741852,0.003113232329274185,0.0,0.0,0.7455499078593114,0.2544500921406886,-0.008624297264860137,-0.033121459678190135,1.0,0.005065502781892661,1.7342742582559207,3.2507426410202505,1.32043370921816,2.241108630803851,173427.42582559207,325074.2641020251,132043.370921816,224110.8630803851
2020-12-08,0.001467879964422002,0.001467879964422103,0.0,0.0,0.7459228625987204,0.2540771374012796,-0.002459066988170444,-0.008576481221461263,1.0,0.003310439115032038,1.7368199646924276,3.222862707803737,1.3171866742737541,2.2485276844763,173681.99646924276,322286.2707803737,131718.66742737542,224852.76844763
2020-12-09,-0.009384360143252156,-0.009384360143252168,0.0,0.0,0.7435159236552923,0.2564840763447077,-0.013409502822422925,-0.015206238767100144,0.9999999999999999,-0.012013764490611756,1.7205210206397634,3.1738550879552907,1.2995238558474225,2.221514402424381,172052.10206397634,317385.5087955291,129952.38558474225,222151.44024243808
2020-12-10,-0.0016846468701162212,-0.0016846468701162687,0.0,0.0,0.7430831094196962,0.25691689058030376,-0.00044105448439102357,-0.012666558115552617,0.9999999999999998,-0.004179971703382246,1.7176225502873734,3.133653268033363,1.298950695023228,2.212228535083591,171762.25502873733,313365.32680333627,129895.06950232279,221222.85350835908
2020-12-11,-0.006772118522511195,-0.006772118522511139,0.0,0.0,0.7413313748320034,0.2586686251679966,-0.010300535166338887,-0.01955153810906196,0.9999999999999998,-0.008960920160311692,1.7059906067998896,3.072385526742822,1.2855708077098007,2.1924049318043437,170599.06067998896,307238.55267428217,128557.08077098007,219240.49318043437
2020-12-14,0.009471816047009174,0.009471816047009085,0.0,0.0,0.7437584476791864,0.2562415523208136,0.0092460983755418,0.017075311970903728,0.9999999999999998,0.011008708343748896,1.7221494360054235,3.124847468106845,1.2974573218666103,2.2165404782699745,172214.94360054235,312484.7468106845,129745.73218666103,221654.04782699744
2020-12-15,0.01031963516484329,0.010319635164843355,0.0,0.0,0.7463757573324749,0.25362424266752515,0.0020790947629507617,-0.022621379540206377,0.9999999999999998,0.013577430484466912,1.7399213898843402,3.0541591075255474,1.3001548585896554,2.246635402529692,173992.13898843402,305415.9107525547,130015.48585896553,224663.54025296922
2020-12-16,0.006740144856988395,0.006740144856988373,0.0,0.0,0.748073776571656,0.25192622342834403,0.0017734727305815934,0.007519831385678355,0.9999999999999996,0.011400124709994852,1.7516487120919333,3.0771258690391736,1.3024606477768974,2.2722473262964202,175164.87120919334,307712.58690391737,130246.06477768974,227224.73262964204
2020-12-17,0.009081990809674943,0.009081990809674867,0.0,0.0,0.7503411757193272,0.24965882428067276,0.012840466140613183,0.04803939270530755,0.9999999999999996,0.012557397170185336,1.767557169596931,3.2249491270656074,1.3191848496241578,2.300780838441616,176755.7169596931,322494.91270656075,131918.4849624158,230078.08384416162
2020-12-18,0.0033777357572892484,0.0033777357572892797,0.0,0.0,0.7511816184637132,0.24881838153628677,-0.003489799660387094,0.017191405140834615,0.9999999999999996,0.005496954763389406,1.7735275106517316,3.2803905340675734,1.3145811587839515,2.313428126631003,177352.75106517316,328039.05340675736,131458.11587839515,231342.8126631003
2020-12-21,0.03180720248209997,0.031807202482099894,0.0,0.0,0.7588518659903392,0.24114813400966084,0.009374056244337403,0.00886880348022201,0.9999999999999996,0.044370918551037475,1.8299384592906058,3.309483673052599,1.3269041165041386,2.4160770576114263,182993.8459290606,330948.3673052599,132690.41165041385,241607.70576114263
2020-12-22,-0.013990876389270351,-0.013990876389270324,0.0,0.0,0.755430119016967,0.244569880983033,-0.016261660761981656,-0.062586830555041,0.9999999999999996,-0.020537582234018137,1.8043360165066993,3.1023535791825814,1.3053264518978713,2.366456676357007,180433.60165066994,310235.3579182581,130532.64518978713,236645.66763570072
2020-12-23,0.013216638766616457,0.013216638766616384,0.0,0.0,0.758620346700241,0.24137965329975897,0.008530103106488163,0.006338237319415629,0.9999999999999998,0.016379264878848998,1.828183273850464,3.122017032416179,1.3164610211201866,2.4052174970833793,182818.3273850464,312201.7032416179,131646.10211201865,240521.74970833794
2020-12-24,0.00015046884682166288,0.00015046884682168304,0.0,0.0,0.7586566613540953,0.24134333864590474,-0.0014179807953472734,0.005607881708308504,0.9999999999999998,-0.001456647729291105,1.828458358479459,3.1395249346252934,1.3145943046744148,2.4017139424778016,182845.83584794588,313952.4934625293,131459.43046744147,240171.39424778015
2020-12-25,0.01274810164280523,0.012748101642805265,0.0,0.0,0.7616946027798862,0.2383053972201138,0.008397966408134394,0.018969169369208005,1.0,0.015365887748348461,1.851767731482992,3.1990791148490523,1.3256342234853953,2.438618409321559,185176.7731482992,319907.9114849052,132563.42234853952,243861.84093215587
2020-12-28,0.0035532668383488845,0.0035532668383488897,0.0,0.0,0.7625383673246517,0.23746163267534826,0.004442672664274783,0.0215943957395206,1.0,0.007791599196497634,1.858347556355595,3.268161295257138,1.331523582412901,2.457619146560193,185834.7556355595,326816.1295257138,133152.35824129012,245761.9146560193
2020-12-29,-0.012531302009365674,-0.012531302009365697,0.0,0.0,0.7595249012363119,0.2404750987636881,-0.004239388201192296,-0.01763700905829757,1.0000000000000002,-0.01794064365792214,1.835060041888536,3.2105207048887103,1.3258787370480105,2.41352787720487,183506.0041888536,321052.070488871,132587.87370480105,241352.787720487
2020-12-30,0.02525724431422492,0.025257244314224936,0.0,0.0,0.7654490128235696,0.23455098717643041,0.01403348046972619,0.01450548457499945,1.0000000000000002,0.036897210806700276,1.8814086016977867,3.25709086345119,1.344485430409599,2.502580324077946,188140.86016977867,325709.086345119,134448.5430409599,250258.03240779458
2020-12-31,0.019041482074323764,0.019041482074323657,0.0,0.0,0.7698317572911882,0.23016824270881175,0.019082036329787888,0.008695466095841597,1.0000000000000002,0.02372152197731947,1.9172334098614934,3.2854127866254053,1.3701409502375455,2.561945338235568,191723.34098614933,328541.27866254054,137014.09502375455,256194.53382355682
2021-01-04,0.03701319528298744,0.036800253269049454,0.20534166287051553,0.00020534166287051553,0.7730720215337583,0.2269279784662417,0.010828412926549902,0.037551767625591204,1.0,0.05113795696912038,1.9877880849202796,3.4087858441429084,1.384977402214293,2.692957988699497,198778.80849202795,340878.58441429085,138497.74022142933,269295.7988699497
2021-01-05,0.022460363405328785,0.022460363405328865,0.0,0.0,0.7780569432437922,0.22194305675620785,0.019131616714631816,-0.001520496809203964,1.0,0.02831583698553164,2.0324345276803717,3.4036027961436295,1.4114742590318834,2.7692113481163974,203243.45276803718,340360.2796143629,141147.42590318833,276921.1348116397
2021-01-06,0.009204746665622916,0.009204746665622876,0.0,0.0,0.7800812397191951,0.21991876028080493,0.009158982956132933,-0.0022958990526559253,1.0,0.01110399105410953,2.0511425726221346,3.3957884677083463,1.4244019277133768,2.7999606461528206,205114.25726221348,339578.84677083464,142440.1927713377,279996.06461528206
2021-01-07,0.03276348026440932,0.03276348026440923,0.0,0.0,0.7870579619793479,0.21294203802065215,0.017717948859934163,0.049263465534607365,1.0,0.04043570527681273,2.1183451418197294,3.5630767758501136,1.449639408224594,2.9131790296273303,211834.51418197295,356307.67758501135,144963.9408224594,291317.90296273306
2021-01-08,-0.005854920985944409,-0.005854920985944423,0.0,0.0,0.7858038605071227,0.2141961394928773,-0.003306333723878452,-0.0448806351892832,1.0,-0.011780701313269804,2.105942398393416,3.4031636269217773,1.4448464165617179,2.8788597376072094,210594.23983934158,340316.3626921777,144484.6416561718,287885.9737607209
2021-01-11,-0.01064307600801472,-0.010643076008014729,0.0,0.0,0.7834996306200487,0.21650036937995132,-0.009875478352012523,-0.006791884134117798,1.0000000000000002,-0.015432459292049061,2.0835286933788137,3.3800497338782804,1.4305778670529798,2.834431851899067,208352.86933788136,338004.97338782804,143057.78670529797,283443.18518990674
2021-01-12,0.025149705553587788,0.025149705553587864,0.0,0.0,0.7888109724783661,0.21118902752163393,0.02852149174073193,0.05188527493624284,1.0000000000000002,0.03116684085944965,2.1359288265297427,3.5554245436187295,1.4713800818726053,2.9227721383541607,213592.88265297428,355542.4543618729,147138.00818726054,292277.21383541607
2021-01-13,-0.008143402942561828,-0.008143402942561773,0.0,0.0,0.787077055142676,0.212922944857324,-0.003284283506213903,-0.053191973796831715,1.0000000000000002,-0.015336611556992619,2.118535097438678,3.3663044944579497,1.4665476525383394,2.8779467173986224,211853.50974386782,336630.449445795,146654.76525383393,287794.67173986224
2021-01-14,-0.03121052752828092,-0.031210527528280907,0.0,0.0,0.7802175282581433,0.21978247174185672,-0.019274036970439057,-0.056541980332767805,1.0000000000000004,-0.0421936426245384,2.052414499460439,3.1759669719382004,1.4382813588644048,2.7565156621122417,205241.4499460439,317596.69719382003,143828.1358864405,275651.5662112242
2021-01-15,0.005768903322527632,0.005768903322527663,0.0,0.0,0.7814781596291037,0.21852184037089628,-0.0022630638008503956,0.01588056022276585,1.0000000000000002,0.007346193529130796,2.0642546802855803,3.2264031067015804,1.4350264363857208,2.7767655596321985,206425.46802855804,322640.310670158,143502.64363857207,277676.55596321984
2021-01-18,0.005409176046381617,0.005409176046381692,0.0,0.0,0.7826538233615491,0.2173461766384509,0.011073491044469863,-0.005930015589578952,1.0000000000000002,0.005368235902466267,2.075420597255812,3.207270485980574,1.4509171887776156,2.7916718922021477,207542.05972558123,320727.04859805736,145091.71887776157,279167.1892202148
2021-01-19,-0.017173848404798752,-0.01717384840479874,0.0,0.0,0.7788559286037702,0.22114407139622982,-0.014677848408631289,-0.03703252917877431,1.0000000000000002,-0.026026655531115828,2.039777638542344,3.0884971481242767,1.4296208462272602,2.7190140095079043,203977.7638542344,308849.71481242764,142962.08462272602,271901.40095079044
2021-01-20,0.014964342573589818,0.014964342573589917,0.0,0.0,0.7821164132372503,0.21788358676274966,0.007155835748650086,0.04727947501219476,1.0,0.025943996790584345,2.07030156989944,3.2345196718642533,1.4398509781857085,2.7895561002441314,207030.156989944,323451.96718642535,143985.09781857085,278955.61002441315
2021-01-21,0.02132544873329188,0.021325448733291896,0.0,0.0,0.7866658595132613,0.2133341404867387,0.016167466762105898,-0.0018638273110053172,1.0000000000000002,0.0254210715450911,2.114451679890784,3.2284910857618487,1.4631297210179117,2.860469605447483,211445.16798907839,322849.1085761849,146312.97210179118,286046.9605447483
2021-01-22,0.010131721900408303,0.01013172190040823,0.0,0.0,0.7888056222158994,0.21119437778410055,0.0008643352974049279,0.04436142510954855,1.0000000000000002,0.017414233267399437,2.1358747162832885,3.371711551279718,1.4643943556804697,2.9102824904110514,213587.47162832884,337171.15512797184,146439.43556804696,291028.24904110515
2021-01-25,0.01168725299159117,0.011687252991591235,0.0,0.0,0.7912453901543268,0.20875460984567318,0.010079392722872393,0.029036046140856975,1.0,0.014004555127440366,2.1608372244508343,3.4696127234563368,1.4791545614925308,2.9510397019844374,216083.72244508343,346961.27234563365,147915.45614925306,295103.97019844374
2021-01-26,-0.020062545969767684,-0.020062545969767642,0.0,0.0,0.786971495999955,0.21302850400004503,-0.020076716341504985,-0.03255846115019534,1.0,-0.02805952200816042,2.1174853283021045,3.35664747239346,1.449457994936202,2.8682349385196497,211748.53283021043,335664.74723934603,144945.7994936202,286823.49385196494
2021-01-27,0.006166889161183622,0.006166889161183686,0.0,0.0,0.7882771672424624,0.21172283275753756,0.0027262981659612606,0.005179635934694504,1.0,0.007089101074615245,2.130543625622176,3.374033684261571,1.4534096496094346,2.8885681459045585,213054.3625622176,337403.3684261571,145340.96496094347,288856.81459045585
2021-01-28,-0.03320625493857431,-0.03320625493857432,0.0,0.0,0.7810051690559029,0.2189948309440971,-0.02729015918958022,-0.04605432172592261,1.0,-0.04631347457312762,2.0597962508320116,3.2186448514524884,1.413745868903921,2.7547885185264613,205979.62508320116,321864.4851452488,141374.5868903921,275478.85185264616
2021-01-29,-0.0041086816905970235,-0.004108681690596971,0.0,0.0,0.7801016768417496,0.21989832315825042,-0.0046827867602480255,-0.009792717678530183,0.9999999999999998,-0.006347938318681079,2.051333203689858,3.1871255711147595,1.4071255984666624,2.7373012909298446,205133.3203689858,318712.55711147597,140712.55984666623,273730.1290929845
2021-02-01,0.018501051487291358,0.018294763932980018,0.20254034496094067,0.00020254034496094067,0.6155412776865575,0.38445872231344247,0.012274008026965655,0.014932321834273843,1.0,0.018820689382490707,2.0888618603992475,3.234716755868889,1.424396669357191,2.788819188272726,208886.18603992474,323471.6755868889,142439.6669357191,278881.9188272726
2021-02-02,0.013329764564572636,0.013329764564572688,0.0,0.0,0.6205986089053208,0.3794013910946792,0.015401511725563699,0.05023120723072694,1.0,0.03185517595714438,2.116705897206285,3.3972004835656437,1.4463345313621496,2.8776575142278142,211670.5897206285,339720.04835656437,144633.45313621496,287765.75142278144
2021-02-03,0.000854519459590251,0.0008545194595901418,0.0,0.0,0.6209225379733146,0.37907746202668535,-0.0028885184572512435,-0.04625279847350827,1.0000000000000002,0.0005978994419608696,2.118514663585677,3.2400704542251773,1.4421567673729503,2.8793780640497255,211851.46635856768,324007.04542251775,144215.67673729503,287937.80640497257
2021-02-04,0.0022675150068921543,0.0022675150068922623,0.0,0.0,0.6217801571428975,0.37821984285710253,-0.002050973528768374,0.0010379313154913472,1.0,0.0021317285775148687,2.123318427377679,3.243433424814016,1.439198942018734,2.8855161165543297,212331.84273776787,324343.3424814016,143919.89420187342,288551.61165543296
2021-02-05,-0.00290074120592448,-0.0029007412059244286,0.0,0.0,0.6206798475464379,0.3793201524535621,0.0017281853140784786,-0.032493171424798906,1.0,-0.006033615972232509,2.117159230122086,3.1380439865366117,1.4416861444943683,2.868106020425353,211715.92301220857,313804.3986536612,144168.61444943683,286810.6020425353
2021-02-08,0.013682915778157143,0.013682915778157057,0.0,0.0,0.6257999947031013,0.3742000052968987,0.014799185178566043,0.004708317227173797,1.0,0.027385679203183466,2.1461281415567943,3.152818893098051,1.4630219247161134,2.946651051821441,214612.81415567943,315281.8893098051,146302.19247161134,294665.1051821441
2021-02-09,0.017454904740176226,0.01745490474017619,0.0,0.0,0.6322195671242484,0.3677804328757516,0.021868755121698724,0.037559483515288594,1.0,0.03141252065555711,2.1835886038278796,3.2712371423400577,1.4950163929254063,3.039212788851501,218358.86038278794,327123.7142340058,149501.63929254064,303921.2788851501
2021-02-10,0.018600755574200902,0.018600755574200933,0.0,0.0,0.6389356370853778,0.3610643629146222,0.021362057595075923,0.05023069149689929,1.0,0.03537737546152009,2.2242050017222925,3.4355536460501397,1.5269530192166616,3.146732160790154,222420.50017222925,343555.364605014,152695.30192166616,314673.2160790154
2021-02-18,-0.001755471260701593,-0.0017554712607016354,0.0,0.0,0.6383006843317067,0.3616993156682933,-0.006773742535797211,-0.053433972283264075,1.0,-0.011496025122903153,2.22030047376386,3.25197836774943,1.5166098326002297,3.110557248814663,222030.047376386,325197.836774943,151660.98326002297,311055.7248814663
2021-02-19,-0.0031261885085402904,-0.003126188508540295,0.0,0.0,0.6371663980949187,0.3628336019050813,0.0018133340729979963,-0.00029698780922060575,1.0,-0.005754157068982746,2.213359395937273,3.251012569818359,1.5193599528851276,3.0926586138329206,221335.9395937273,325101.2569818359,151935.99528851276,309265.86138329207
2021-02-22,-0.02242657387740656,-0.02242657387740654,0.0,0.0,0.6288426094557323,0.37115739054426766,-0.03140941780703399,-0.06303350925899642,0.9999999999999999,-0.03869244617522383,2.1637213279270338,3.0460898388975997,1.4716377413256831,2.972996086878848,216372.13279270337,304608.98388976,147163.7741325683,297299.6086878848
2021-02-23,-0.009598967369522423,-0.009598967369522371,0.0,0.0,0.6252453518162394,0.3747546481837606,-0.0031550757236039617,-0.03487836791528154,0.9999999999999999,-0.014171376322488882,2.1429518375035226,2.9398471967935285,1.4669946128140872,2.930864640526401,214295.18375035227,293984.7196793528,146699.46128140873,293086.4640526401
2021-02-24,-0.023508710862058135,-0.02350871086205819,0.0,0.0,0.6162232552892527,0.3837767447107473,-0.025467455960657248,-0.05859360621676879,0.9999999999999998,-0.04646454261440913,2.092573802364336,2.767590947807137,1.429633992117723,2.794683355539597,209257.38023643362,276759.0947807137,142963.3992117723,279468.3355539597
2021-02-25,0.003444246644621045,0.003444246644620952,0.0,0.0,0.6175405400010576,0.3824594599989424,0.005883142653795748,0.00985069538456762,0.9999999999999998,-0.0005700034329205739,2.099781142661751,2.794853643183072,1.438044732836067,2.7930903764330135,209978.1142661751,279485.3643183072,143804.4732836067,279309.03764330136
2021-02-26,-0.019233458865767928,-0.019233458865767883,0.0,0.0,0.6100402654880155,0.3899597345119845,-0.024279832381398192,-0.04317202365190986,0.9999999999999998,-0.033152938033263024,2.059395088427251,2.674194155595946,1.4031292477658548,2.7004912242618264,205939.5088427251,267419.4155595946,140312.92477658548,270049.1224261826
2021-03-01,0.012486364247893489,0.01241889062104451,0.06664151659864084,6.664151659864085e-05,0.5613760098689815,0.4386239901310185,0.015368875497492773,0.060102149225876866,1.0,0.029361155100687153,2.0849704907759454,2.8349189717945413,1.4246937664816588,2.7797807659454223,208497.04907759454,283491.89717945416,142469.37664816587,277978.07659454225
2021-03-02,-0.007184925156468569,-0.0071849251564686245,0.0,0.0,0.5582017223095188,0.4417982776904812,-0.012761175024636473,-0.05896442960189763,1.0,-0.013024559394062774,2.0699901338462747,2.667759591655078,1.4065129999710777,2.743575346256893,206999.01338462747,266775.9591655078,140651.29999710777,274357.53462568927
2021-03-03,0.012725499567539399,0.012725499567539433,0.0,0.0,0.563753181015842,0.43624681898415796,0.01917515790811697,0.043761692281854,1.0,0.01893633567811981,2.0963317923993463,2.784505265987052,1.4334831088453424,2.7955286099718273,209633.17923993463,278450.5265987052,143348.31088453424,279552.8609971827
2021-03-04,-0.027799098354644197,-0.027799098354644225,0.0,0.0,0.551279145857762,0.44872085414223795,-0.03145513470684369,-0.0905593653819241,0.9999999999999999,-0.057265814231963086,2.038055658718469,2.532342236196639,1.388392704556627,2.6354403879130426,203805.5658718469,253234.2236196639,138839.2704556627,263544.0387913043
2021-03-05,-0.006152999916939381,-0.006152999916939406,0.0,0.0,0.548501072997417,0.451498927002583,-0.0033915893885481108,-0.044851761606848894,1.0,-0.01038179930214922,2.0255155024196565,2.418762225911793,1.3836838465927153,2.608079774732951,202551.55024196566,241876.22259117928,138368.3846592715,260807.97747329512
2021-03-08,-0.027353689468823796,-0.027353689468823772,0.0,0.0,0.5358035885048359,0.4641964114951641,-0.034730561678194105,-0.027527075542626567,0.9999999999999999,-0.05541134813314741,1.9701101803521806,2.3521807753994675,1.3356277294155061,2.463562558376203,197011.01803521806,235218.07753994674,133562.77294155062,246356.2558376203
2021-03-09,-0.013794621172728878,-0.013794621172728894,0.0,0.0,0.529310606633321,0.47068939336667903,-0.021460545430923572,-0.017053966928129216,0.9999999999999998,-0.02333751139499507,1.9429332567456856,2.3120667622468236,1.3069644298495833,2.406069139097815,194293.32567456856,231206.67622468236,130696.44298495832,240606.9139097815
2021-03-10,0.007110481986323025,0.007110481986323025,0.0,0.0,0.5326338055400449,0.4673661944599551,0.0065600482800241,0.012195640338557912,0.9999999999999998,0.019899276064862637,1.9567484486684037,2.34026389691792,1.3155381796096708,2.453948173127869,195674.84486684037,234026.38969179202,131553.81796096708,245394.8173127869
2021-03-11,0.021230956625163007,0.021230956625162944,0.0,0.0,0.5423501496620815,0.4576498503379185,0.02490401929806696,0.06930622938670505,0.9999999999999999,0.042083935764526625,1.9982920901084376,2.502458763383138,1.348300367822014,2.5572199704152596,199829.20901084377,250245.8763383138,134830.0367822014,255721.99704152596
2021-03-12,0.004983077371150472,0.004983077371150557,0.0,0.0,0.544619346690846,0.455380653309154,0.003541189730549732,0.016021709641365955,0.9999999999999999,0.00841478006921692,2.008249734203606,2.5425524310795544,1.3530749552382417,2.5787384140549134,200824.97342036062,254255.24310795544,135307.49552382418,257873.84140549134
2021-03-15,-0.019356367098166835,-0.019356367098166793,0.0,0.0,0.5356308468942665,0.46436915310573346,-0.021537469055918912,-0.01937113437088267,1.0,-0.044647823672369746,1.9693773151235652,2.493300306292098,1.3239331452594592,2.4636033560470234,196937.73151235652,249330.0306292098,132393.31452594593,246360.33560470233
2021-03-16,0.006776499231610236,0.006776499231610167,0.0,0.0,0.5387564633658531,0.46124353663414686,0.008702145152257756,0.01089875062939405,1.0,0.013418987182544972,1.9827227989862506,2.5204741645745674,1.3354542036613921,2.4966624179046932,198272.27989862507,252047.41645745674,133545.4203661392,249666.24179046933
2021-03-17,0.0018809224814905798,0.0018809224814906322,0.0,0.0,0.5396223979475284,0.4603776020524716,0.004232816732816724,0.0027124377132456967,1.0,0.009731543437248913,1.986452146873428,2.527310793753821,1.3411069365605606,2.5209587966726796,198645.21468734278,252731.07937538208,134110.69365605604,252095.87966726796
2021-03-18,0.005472616144866213,0.00547261614486616,0.0,0.0,0.5421281547998503,0.4578718452001497,0.008020216198837193,0.005612468351122724,1.0,0.011000763286233672,1.9973232369634115,2.541495245597215,1.3518629041375365,2.5486912676492244,199732.32369634116,254149.5245597215,135186.29041375365,254869.12676492243
2021-03-19,-0.020745193493989626,-0.020745193493989622,0.0,0.0,0.532428289186713,0.46757171081328697,-0.026193314753479857,-0.032061833536105366,1.0,-0.03963535777917582,1.955888379942564,2.460010248100074,1.3164531335859087,2.447672977387286,195588.8379942564,246001.0248100074,131645.31335859085,244767.2977387286
2021-03-22,0.002096552571342297,0.002096552571342336,0.0,0.0,0.5334065269324443,0.4665934730675557,0.0099978230868627,-0.03286551663359982,1.0,-0.0032027480627541127,1.959989002754791,2.3791607403723147,1.3296147991176466,2.4398336975007036,195998.9002754791,237916.07403723148,132961.47991176465,243983.36975007036
2021-03-23,-0.009320249297887388,-0.00932024929788744,0.0,0.0,0.5290168465269706,0.47098315347302944,-0.009471738034268262,-0.04123405911338518,1.0,-0.019713504383361835,1.9417214166279986,2.2810582857635575,1.317021036053918,2.3917360252103497,194172.14166279987,228105.82857635577,131702.1036053918,239173.60252103498
2021-03-24,-0.016584492423371844,-0.01658449242337179,0.0,0.0,0.5210741036272195,0.4789258963727805,-0.01608224784149337,-0.07947549803356124,1.0,-0.03453316894047276,1.9095189525056329,2.099770042458917,1.2958403773396385,2.309141800990746,190951.89525056328,209977.00424589173,129584.03773396385,230914.1800990746
2021-03-25,0.0017890933236981924,0.0017890933236981432,0.0,0.0,0.5219294165163866,0.4780705834836134,-0.00047477118666405804,0.026876310117135427,1.0,0.0037519017672358324,1.9129352601150358,2.156204113294714,1.2952251496659617,2.317805474194681,191293.5260115036,215620.4113294714,129522.51496659617,231780.54741946812
2021-03-26,0.01920892717347147,0.019208927173471446,0.0,0.0,0.530939564266351,0.469060435733649,0.022661808438295905,0.04547553571739771,1.0,0.04471133629722801,1.9496806942141511,2.2542586504628472,1.324577293892155,2.4214376542229554,194968.0694214151,225425.8650462847,132457.7293892155,242143.76542229555
2021-03-29,0.002560200211479452,0.002560200211479513,0.0,0.0,0.5321373862290707,0.4678626137709293,0.001764592625233652,0.016620242047847178,1.0,0.002101334644404318,1.9546722671397958,2.2917249748719932,1.326914633216509,2.426525905055039,195467.2267139796,229172.49748719932,132691.4633216509,242652.5905055039
2021-03-30,0.0088457560190272,0.008845756019027151,0.0,0.0,0.5362396967231676,0.4637603032768324,0.009481105158038128,0.00030766640946944257,1.0,0.017169694124059998,1.971962821112073,2.2924300616665034,1.3394952503897744,2.468188612628942,197196.28211120729,229243.00616665033,133949.52503897744,246818.86126289418
2021-03-31,-0.006203058381316441,-0.006203058381316406,0.0,0.0,0.5333450085673783,0.4666549914326217,-0.0091015618099487,-0.0470973289122274,1.0,-0.013097646654110728,1.9597306206069294,2.1844627290439185,1.3273037515742192,2.435861150305028,195973.06206069293,218446.27290439184,132730.37515742192,243586.1150305028
2021-04-01,0.008426808430834752,0.00831098981677858,0.11485078846357624,0.00011485078846357625,0.4678691880886138,0.5321308119113862,0.01236441141281519,0.016948562761948116,1.0,0.021243002326427174,1.9760179218384228,2.221486232708256,1.343715081228456,2.4876061543878114,197601.79218384228,222148.6232708256,134371.50812284558,248760.61543878115
2021-04-02,0.006827928886415498,0.00682792888641548,0.0,0.0,0.47147789940636614,0.5285221005936338,0.009935861062303708,-0.018402077002692363,1.0,0.018605254108327696,1.989510031687018,2.1806062719935375,1.357066047582864,2.5338886990116367,198951.0031687018,218060.62719935374,135706.6047582864,253388.86990116368
2021-04-06,-0.004152499627208377,-0.004152499627208428,0.0,0.0,0.4692740601389434,0.5307259398610567,-0.00411116019188007,-0.016841369857157895,1.0,-0.010199683227865353,1.9812485920221103,2.1438818752540563,1.3514869316702893,2.50804383694705,198124.85920221102,214388.18752540564,135148.69316702892,250804.383694705
2021-04-07,-0.006100411856982066,-0.006100411856982069,0.0,0.0,0.4660165411149286,0.5339834588850714,-0.007120151585303769,0.009362943688038472,1.0,-0.01729752606750279,1.9691621596197095,2.163954920525866,1.3418641398512399,2.4646608832990187,196916.21596197094,216395.4920525866,134186.41398512397,246466.08832990186
2021-04-08,0.003909229929308382,0.003909229929308422,0.0,0.0,0.4680958766335154,0.5319041233664846,0.0016595672977073317,-0.006593417937499568,1.0,0.006277658613406345,1.9768600672697565,2.1496870613369303,1.3440910536957031,2.4801331829221867,197686.00672697564,214968.70613369302,134409.10536957032,248013.31829221867
2021-04-09,-0.010961074868871627,-0.010961074868871656,0.0,0.0,0.4622010217687196,0.5377989782312804,-0.015036549750499284,-0.0024332476578877715,1.0,-0.025821572971440943,1.95519155606713,2.1444563403297408,1.3238805616976066,2.4160922429604694,195519.155606713,214445.63403297408,132388.05616976065,241609.22429604694
2021-04-12,-0.011294858456626169,-0.011294858456626145,0.0,0.0,0.4560572655748776,0.5439427344251224,-0.017395051774060977,-0.004758570223360792,1.0000000000000002,-0.021608642209116846,1.9331079441857613,2.1342517942433505,1.3008515907842038,2.363883770138114,193310.79441857612,213425.17942433505,130085.15907842037,236388.3770138114
2021-04-13,0.002659579783576161,0.002659579783576227,0.0,0.0,0.45750008737508663,0.5424999126249134,-0.0016391288969732631,-0.016352752188868558,1.0000000000000002,0.00316680031179839,1.9382491989935884,2.099350903543441,1.2987193273510758,2.3713697179984425,193824.91989935885,209935.09035434408,129871.93273510758,237136.97179984426
2021-04-14,0.007547807866300989,0.007547807866300937,0.0,0.0,0.46156409811086435,0.5384359018891356,0.008298175575548017,-0.00017885742357159895,1.0000000000000002,0.02456093710350582,1.9528787315446037,2.09897541904966,1.3094963283527925,2.4296127804913605,195287.87315446037,209897.541904966,130949.63283527925,242961.27804913605
2021-04-15,-0.003198100841546249,-0.0031981008415462586,0.0,0.0,0.4598366010902386,0.5401633989097614,-0.006356625567448315,-0.007461653085392483,1.0000000000000004,-0.007419081351313306,1.9466332284298131,2.0833135926379454,1.3011723505115054,2.411587285620705,194663.32284298132,208331.35926379453,130117.23505115054,241158.7285620705
2021-04-16,0.00030669306845424984,0.0003066930684543223,0.0,0.0,0.46000221466798047,0.5399977853320195,0.00347749127596253,0.008667527352022475,1.0000000000000004,0.0001383649994854963,1.9472302473477954,2.101370770184975,1.3056971660089327,2.411920964894239,194723.02473477952,210137.0770184975,130569.71660089327,241192.09648942392
2021-04-19,0.021903028857285844,0.0219030288572859,0.0,0.0,0.4715762943418841,0.5284237056581159,0.02433258560905971,0.0012790810984795176,1.0000000000000004,0.05084450856092482,1.989880487647234,2.104058593818016,1.3374681540803517,2.534553901042078,198988.0487647234,210405.8593818016,133746.81540803518,253455.39010420782
