signal_date,trade_date,rank,ticker,momentum_return,return_20d,target_weight,eligible_stocks,selected_stocks,lookback_days,strategy_variant,momentum_target_weight,blended_target_weight,scaled_target_weight,executed_weight
2019-09-30,2019-10-08,6,600900,0.23389494549058476,0.23389494549058476,0.16666666666666666,19,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.0797952379152488,0.0797952379152488
2019-10-31,2019-11-01,1,002475,0.7814417177914113,0.7814417177914113,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-10-31,2019-11-01,2,000858,0.5636363636363637,0.5636363636363637,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-10-31,2019-11-01,3,600519,0.4942388834793896,0.4942388834793896,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-10-31,2019-11-01,4,600276,0.3847358997314234,0.3847358997314234,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-10-31,2019-11-01,5,000001,0.3470411233701103,0.3470411233701103,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-10-31,2019-11-01,6,601899,0.2142857142857142,0.2142857142857142,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999998,0.08499999999999998
2019-11-29,2019-12-02,1,002475,1.127986348122867,1.127986348122867,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-11-29,2019-12-02,2,300750,0.5838544627629334,0.5838544627629334,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-11-29,2019-12-02,3,600276,0.4701736722879437,0.4701736722879437,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-11-29,2019-12-02,4,600519,0.454901304784209,0.454901304784209,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-11-29,2019-12-02,5,000858,0.43026072090041323,0.43026072090041323,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-11-29,2019-12-02,6,000001,0.38598442714126824,0.38598442714126824,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,1,300750,1.1986262163709216,1.1986262163709216,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,2,002475,0.9435191889934829,0.9435191889934829,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,3,601899,0.5657142857142858,0.5657142857142858,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,4,600309,0.46054750402576494,0.46054750402576494,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,5,600276,0.3249499221010461,0.3249499221010461,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2019-12-31,2020-01-02,6,000651,0.2732663057489044,0.2732663057489044,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.08499999999999999,0.08499999999999999
2020-01-23,2020-02-03,1,300750,1.3040000000000003,1.3040000000000003,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-01-23,2020-02-03,2,002475,1.1831812255541072,1.1831812255541072,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-01-23,2020-02-03,3,601899,0.3707865168539326,0.3707865168539326,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-01-23,2020-02-03,4,600276,0.32287292817679547,0.32287292817679547,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-01-23,2020-02-03,5,000651,0.2770794330034769,0.2770794330034769,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-01-23,2020-02-03,6,600309,0.23914354644149594,0.23914354644149594,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.07432161297018701,0.07432161297018701
2020-02-28,2020-03-02,1,300750,1.7307692307692308,1.7307692307692308,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-02-28,2020-03-02,2,002475,0.9554210236653824,0.9554210236653824,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-02-28,2020-03-02,3,002594,0.3862472567666422,0.3862472567666422,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-02-28,2020-03-02,4,601899,0.25543478260869557,0.25543478260869557,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-02-28,2020-03-02,5,601012,0.161624203821656,0.161624203821656,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-02-28,2020-03-02,6,002415,0.14403453689167978,0.14403453689167978,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.048081034471053594,0.048081034471053594
2020-03-31,2020-04-01,1,300750,1.4305263157894736,1.4305263157894736,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-03-31,2020-04-01,2,002475,0.39020771513353125,0.39020771513353125,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-03-31,2020-04-01,3,002594,0.28464419475655434,0.28464419475655434,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-03-31,2020-04-01,4,601899,0.2777777777777779,0.2777777777777779,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-03-31,2020-04-01,5,600276,0.13844476744186052,0.13844476744186052,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-03-31,2020-04-01,6,600887,0.07526366251198469,0.07526366251198469,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.034545258136102056,0.034545258136102056
2020-04-30,2020-05-06,1,300750,2.278787878787879,2.278787878787879,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-04-30,2020-05-06,2,002594,0.4737747205503009,0.4737747205503009,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-04-30,2020-05-06,3,002475,0.4633638634471273,0.4633638634471273,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-04-30,2020-05-06,4,601012,0.38636363636363624,0.38636363636363624,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-04-30,2020-05-06,5,601899,0.2716049382716048,0.2716049382716048,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-04-30,2020-05-06,6,600030,0.07098591549295774,0.07098591549295774,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.038102481654780126,0.038102481654780126
2020-05-29,2020-06-01,1,300750,1.1590093323761663,1.1590093323761663,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-05-29,2020-06-01,2,601012,0.4209558823529411,0.4209558823529411,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-05-29,2020-06-01,3,002594,0.4103896103896103,0.4103896103896103,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-05-29,2020-06-01,4,002475,0.3101667990468626,0.3101667990468626,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-05-29,2020-06-01,5,601888,0.23956131078224097,0.23956131078224097,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-05-29,2020-06-01,6,600519,0.20817422043773326,0.20817422043773326,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04073865614766957,0.04073865614766957
2020-06-30,2020-07-01,1,300750,1.023607427055703,1.023607427055703,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-06-30,2020-07-01,2,002475,0.9329996149403159,0.9329996149403159,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-06-30,2020-07-01,3,601888,0.8158285855833542,0.8158285855833542,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-06-30,2020-07-01,4,601012,0.7392449517120279,0.7392449517120279,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-06-30,2020-07-01,5,002594,0.6698337292161518,0.6698337292161518,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-06-30,2020-07-01,6,000858,0.4472720071294187,0.4472720071294187,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06665322162569055,0.06665322162569055
2020-07-31,2020-08-03,1,601888,2.220223494140093,2.220223494140093,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-07-31,2020-08-03,2,000858,1.0930535927818243,1.0930535927818243,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-07-31,2020-08-03,3,601012,0.9404019404019404,0.9404019404019404,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-07-31,2020-08-03,4,601899,0.7982456140350878,0.7982456140350878,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-07-31,2020-08-03,5,600519,0.7689777514967848,0.7689777514967848,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-07-31,2020-08-03,6,002475,0.7400787640109059,0.7400787640109059,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04609568410156255,0.04609568410156255
2020-08-31,2020-09-01,1,601888,1.653922214897825,1.653922214897825,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-08-31,2020-09-01,2,601899,1.1501976284584985,1.1501976284584985,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-08-31,2020-09-01,3,601012,1.1459904043865659,1.1459904043865659,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-08-31,2020-09-01,4,000858,1.0895928481197164,1.0895928481197164,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-08-31,2020-09-01,5,600519,0.7230540926537534,0.7230540926537534,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-08-31,2020-09-01,6,300750,0.5934270709808571,0.5934270709808571,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04630624813081268,0.04630624813081268
2020-09-30,2020-10-09,1,601888,2.1706744868035193,2.1706744868035193,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-09-30,2020-10-09,2,601012,2.103161397670549,2.103161397670549,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-09-30,2020-10-09,3,002594,1.3025641025641028,1.3025641025641028,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-09-30,2020-10-09,4,601899,1.0952380952380953,1.0952380952380953,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-09-30,2020-10-09,5,300750,1.007978165022045,1.007978165022045,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-09-30,2020-10-09,6,000858,0.9979616795760291,0.9979616795760291,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.047879893042465385,0.047879893042465385
2020-10-30,2020-11-02,1,002594,1.94340723453909,1.94340723453909,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-10-30,2020-11-02,2,601012,1.5881147540983607,1.5881147540983607,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-10-30,2020-11-02,3,601899,1.5436893203883497,1.5436893203883497,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-10-30,2020-11-02,4,601888,1.2973295183595615,1.2973295183595615,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-10-30,2020-11-02,5,000858,1.0199797440383023,1.0199797440383023,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-10-30,2020-11-02,6,600309,1.0178466939730835,1.0178466939730835,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06136990634450364,0.06136990634450364
2020-11-30,2020-12-01,1,601899,2.625,2.625,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-11-30,2020-12-01,2,002594,2.1850554582603623,2.1850554582603623,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-11-30,2020-12-01,3,601012,1.2391874180865008,1.2391874180865008,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-11-30,2020-12-01,4,601888,0.968130012663571,0.968130012663571,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-11-30,2020-12-01,5,300750,0.8496763754045309,0.8496763754045309,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-11-30,2020-12-01,6,600309,0.8160628325310364,0.8160628325310364,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06334996107667852,0.06334996107667852
2020-12-31,2021-01-04,1,002594,1.5036378334680678,1.5036378334680678,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2020-12-31,2021-01-04,2,601012,1.0460992907801416,1.0460992907801416,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2020-12-31,2021-01-04,3,601899,1.0214477211796247,1.0214477211796247,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2020-12-31,2021-01-04,4,300750,0.9564924871047318,0.9564924871047318,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2020-12-31,2021-01-04,5,600309,0.7908611599297011,0.7908611599297011,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2020-12-31,2021-01-04,6,000333,0.7236455270894582,0.7236455270894582,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.06571112183036946,0.06571112183036946
2021-01-29,2021-02-01,1,002594,1.995855312735494,1.995855312735494,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-01-29,2021-02-01,2,601012,0.8890832750174948,0.8890832750174948,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-01-29,2021-02-01,3,000001,0.8375224416517053,0.8375224416517053,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-01-29,2021-02-01,4,601899,0.8298368298368297,0.8298368298368297,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-01-29,2021-02-01,5,300750,0.8295596177814708,0.8295596177814708,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-01-29,2021-02-01,6,600309,0.7341471685317058,0.7341471685317058,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.05232100860335737,0.05232100860335737
2021-02-26,2021-03-01,1,002594,1.5192153722978383,1.5192153722978383,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-02-26,2021-03-01,2,601899,1.1841004184100417,1.1841004184100417,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-02-26,2021-03-01,3,600309,1.02809364548495,1.02809364548495,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-02-26,2021-03-01,4,601012,0.8447729672650475,0.8447729672650475,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-02-26,2021-03-01,5,300750,0.8123999084877602,0.8123999084877602,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-02-26,2021-03-01,6,000001,0.5965957446808512,0.5965957446808512,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04771696083886343,0.04771696083886343
2021-03-31,2021-04-01,1,300750,0.8293105439427186,0.8293105439427186,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-03-31,2021-04-01,2,601899,0.7725225225225223,0.7725225225225223,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-03-31,2021-04-01,3,002415,0.6224424552429666,0.6224424552429666,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-03-31,2021-04-01,4,002594,0.5934436274509802,0.5934436274509802,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-03-31,2021-04-01,5,600309,0.5802631578947368,0.5802631578947368,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-03-31,2021-04-01,6,000001,0.5279747832939323,0.5279747832939323,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.03976888098753218,0.03976888098753218
2021-04-30,2021-05-06,1,300750,0.6069692725924705,0.6069692725924705,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-04-30,2021-05-06,2,601899,0.5675675675675675,0.5675675675675675,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-04-30,2021-05-06,3,601888,0.5597506769529457,0.5597506769529457,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-04-30,2021-05-06,4,601012,0.43478260869565233,0.43478260869565233,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-04-30,2021-05-06,5,002415,0.39102099927588707,0.39102099927588707,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-04-30,2021-05-06,6,000001,0.3165605095541404,0.3165605095541404,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04587723381226645,0.04587723381226645
2021-05-31,2021-06-01,1,300750,0.9297524276091331,0.9297524276091331,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04945745903261822,0.04945745903261822
2021-05-31,2021-06-01,2,601888,0.7576407506702414,0.7576407506702414,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04945745903261822,0.04945745903261822
2021-05-31,2021-06-01,3,601012,0.4986830553116768,0.4986830553116768,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04945745903261822,0.04945745903261822
2021-05-31,2021-06-01,4,002415,0.4864264560710758,0.4864264560710758,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04945745903261822,0.04945745903261822
2021-05-31,2021-06-01,5,600036,0.4151335311572699,0.4151335311572699,0.16666666666666666,20,6,120,risk_controlled_core_satellite,0.16666666666666666,0.08499999999999999,0.04945745903261822,0.04945745903261822
